Date,ODA/GNQ_LE_Value,ODA/GNQ_LP_Value,ODA/GNQ_PPPGDP_Value,ODA/GNQ_BCA_NGDPD_Value,ODA/GNQ_TX_RPCH_Value,ODA/GNQ_TXG_RPCH_Value,ODA/GNQ_TM_RPCH_Value,ODA/GNQ_TMG_RPCH_Value,ODA/GNQ_GGXWDG_NGDP_Value,ODA/GNQ_GGXWDN_NGDP_Value,ODA/GNQ_GGXCNL_NGDP_Value,ODA/GNQ_GGXONLB_NGDP_Value,ODA/GNQ_GGR_NGDP_Value,ODA/GNQ_GGX_NGDP_Value,ODA/GNQ_NGSD_NGDP_Value,ODA/GNQ_PPPEX_Value,ODA/GNQ_PCPIPCH_Value,ODA/GNQ_PCPIEPCH_Value,ODA/GNQ_PCPI_Value,ODA/GNQ_PCPIE_Value,ODA/GNQ_PPPSH_Value,ODA/GNQ_NID_NGDP_Value
2008-12-31,,0.028125,0.14473684210526,-0.22719589306955,-0.6993384887729399,-0.69317231769624,0.46007067137809,-0.11035488575596002,-0.43040473840078997,-0.43040473840078997,-0.14989312838236998,-0.14886849041171,-0.06520818331992,0.0086012128899283,-0.19268970410003,0.23537849111929,0.662616154396,0.46374096869146003,0.046516640509757005,0.054696622915595995,0.06896551724137899,-0.18202573280449
2009-12-31,,0.02887537993921,-0.07372854668556099,-1.623541801685,-4.0691044313604,-4.0672116257947,7.3736689254598,-5.4806921675774,11.459272097054,11.459272097054,-1.5558230353608,-1.5505605979712,0.2132807721063,1.5128900416567999,0.35495505391699,-0.30952179743905,0.23323301805675,-0.086471663619744,0.057373092444439,0.049968366443123,-0.064516129032258,0.9326347659483901
2010-12-31,,0.028064992614475,-0.0010624282860906,0.24503053137585998,-0.42578756058158,-0.43717303326424,-0.72739884393064,-0.91755762429367,0.5537626930031999,0.5537626930031999,-0.38604427333975,-0.41446858029479994,-0.29987115567754996,-0.31388893233036,-0.16404761583051003,0.29867393201507003,-0.07268607286038001,0.08645187112267401,0.053200878971044,0.054296870292484,-0.06896551724137899,-0.12552321738918
2011-12-31,,0.028735632183907997,0.071683825406279,-0.94594594594595,-1.9959556884121998,-1.9959663276043,1.1342239185751002,2.8846153846153997,-0.29319606087734995,-0.29319606087734995,-1.173224643361,-1.2449486584962,0.024003840614497996,-0.15005014587892002,-0.0345412814379,0.20700506449445003,-0.09793233082706801,-0.093939952109044,0.047987839766967,0.049191571078305005,0.0,-0.15675297410776998
2012-12-31,,0.027932960893855,0.050692707713072,7.6583011583011995,0.083686440677966,0.083113224159183,-0.94207650273224,-1.0662604722011,0.28727042431919003,0.28727042431919003,-9.90407239819,-7.396889790398901,-0.012137313121841999,0.28099439512993,-0.16433677654819,0.080326711296389,-0.28276724317566,-0.47875584468388,0.034424186272239,0.025640606615244,0.0,-0.09709543568464699
2013-12-31,,0.028532608695652002,-0.03423001360133,1.6976588628762999,-2.4957640925383,-2.5060965696635,-2.0102915951973,-0.34099616858238,-0.11679622158811,-0.11679622158811,-0.20347596300437,-0.21815875700243,-0.085451381565071,-0.10978290451567,-0.072082540318541,-0.052693929624113005,-0.076409064497385,0.89781591263651,0.03178580568114,0.048655481376439005,-0.074074074074074,0.073823529411765
2014-12-31,,0.02774108322325,-0.009036851576559,-0.13075460781883,-0.7969720074066,-0.7949050086355799,12.701188455008,25.209302325581003,-0.22192513368984,-0.22192513368984,-0.13397983922419002,-0.11315398134379,-0.039178943119901,-0.056628177692073,-0.06831185094026,-0.023637901580615003,0.22994652406417002,-0.24537607891492003,0.039105048312922996,0.03671420757278,-0.04,-0.081244864420707
2015-12-31,,0.026992287917737997,-0.061624096956299,-0.021679186079680002,4.733369098712401,4.6768421052632005,0.22961586121436997,0.14318988464951002,-0.13774341351660999,-0.13774341351660999,-0.41844703108884995,-0.4478658536585399,0.14090254440711,0.04626698242552599,0.013996709382893002,-0.03360071210407,-0.06138107416879799,-0.061546840958606,0.036703497797094004,0.034466249456503,-0.125,0.0069871436556736
2016-12-31,,0.027534418022528002,0.032183424484645,-0.23792399650112,-1.1797510994666,-1.1773595401446002,-0.13010178373475997,-0.044823906083244,-0.13899036864829,-0.13899036864829,-0.67468963769952,-0.70927664273882,-0.06151378077004001,-0.11917752734031,-0.089471398861896,-0.028788992051299,-0.067847411444142,-0.022054556006965,0.034204883945146,0.033700436367758,-0.04761904761904799,-0.11771671755019
2017-12-31,,0.026796589524970004,-0.03411453026289,-0.12294350210432001,-4.576782925559599,-4.635650810245701,0.16566265060241,0.12412392077197,0.09296046287367402,0.09296046287367402,-0.7235202492211801,-0.82336182336182,-0.026846013731259995,-0.051042765560334005,-0.053963154460117006,-0.02757547238109,-0.055831628178895,-0.04421364985163201,0.032299058485227995,0.032208841212697,-0.05,-0.06530629364763099
2018-12-31,,0.026097271648873,-0.057262216220778005,-0.18292860258834,0.7728132731771199,0.77081236520489,0.3288610614192,0.33983916147103993,0.17169578260102,0.17169578260102,0.7154929577464799,1.4139784946237002,-0.054021366659948,-0.046234536229405,-0.017483816194418,-0.021668242493728,-0.065634674922601,-0.12139087239988001,0.030183219962799,0.028295874016306,-0.10526315789474001,-0.043011958984945
2019-12-31,,0.025433526011561,-0.07161720603375,-0.041466453105535005,0.24324768081438,0.2447223124391,-0.41522698377085,-0.45319665497707,0.0093373493975904,0.0093373493975904,-2.2692939244662997,-3.1069042316257995,-0.083376457337676,-0.12316198445906,0.05592309561742201,-0.013237146194558002,-0.0069582504970179,-0.056183745583039,0.029970517942187,0.026703740848029,-0.17647058823529002,0.04306949263809401
